"Immunity_other" "Immunitybnew_001-061" "Immunitybnew_062-122" "Immunityboost_001-061" "Immunityboost_062-122" "Immunityboost_123-183" "Immunityboost_184-244" "Immunityboost_245-305" "Immunityboost_306-366" "Immunityboost_367-427" "Immunityboost_428-488" "Immunityboost_489-549" "Immunityfull_123-183" "Immunityfull_184-244" "Immunityfull_245-305" "Immunityfull_306-366" "Immunityfull_367-427" "Immunityfull_428-488" "Immunityfull_489-549" "Immunityhybridboost_001-061" "Immunityhybridboost_062-122" "Immunityhybridboost_123-183" "Immunityhybridboost_184-244" "Immunityhybridboost_245-305" "Immunityhybridboost_306-366" "Immunityhybridboost_367-427" "Immunityhybridboost_428-488" "Immunityhybridboost_489-549" "Immunityhybridfull_062-122" "Immunityhybridfull_123-183" "Immunityhybridfull_184-244" "Immunityhybridfull_245-305" "Immunityhybridfull_306-366" "Immunityhybridfull_367-427" "Immunityhybridfull_428-488" "Immunityhybridfull_489-549" "Immunityinf_123-183" "Immunityinf_184-244" "Immunityinf_245-305" "Immunityinf_306-366" "Immunityinf_367-427" "Immunityinf_428-488" "Immunityinf_489-549" "Immunitysecbnew_001-061" "Immunitysecbnew_062-122" "Immunitysecbnew_123-183" "Immunitysecbnew_184-244" "Immunitysecboost_001-061" "Immunitysecboost_062-122" "Immunitysecboost_123-183" "Immunitysecboost_184-244" "Immunitysecboost_245-305" "DCCI1" "DCCI2" "DCCI3" "DCCI4" "DCCI5" "DCCI6+" "DCCInodcci" "AgeGr0-11" "AgeGr12-15" "AgeGr16-17" "AgeGr18-24" "AgeGr25-29" "AgeGr30-34" "AgeGr35-39" "AgeGr45-49" "AgeGr50-54" "AgeGr55-59" "AgeGr60-64" "AgeGr65-69" "AgeGr70-74" "AgeGr75-79" "AgeGr80+" "SexM"
"AgeGr25-29" 1.44688382310366e-05 -2.19951025150736e-05 2.70670897946558e-06 -8.70700939524158e-05 -0.000126663451337675 -2.43811991860007e-05 9.8332193558555e-05 7.07180568105278e-05 6.60509291513609e-05 8.88249826902222e-05 8.96276380494238e-05 6.86135837566585e-05 -0.000325774943714605 -0.000263804216733995 -0.000299039055713758 -0.00042160840803919 -0.000144273202584211 9.60549180338975e-06 1.73584171449732e-05 5.90950656236478e-05 6.73633020580978e-05 8.81486593111344e-05 0.000144929536706622 0.000144554352082458 0.000152938907081662 0.000193427076830908 0.000164512847654772 0.000118699243830325 -1.41250711594694e-05 -4.09586225243264e-05 1.44878828461234e-05 0.000128266402547551 0.000118151940610823 9.73145715745383e-05 0.000172968436668449 0.000137854659390976 -2.71905370302346e-05 -5.55310192160379e-05 1.54573011411389e-05 4.23510256807411e-05 2.13029567608248e-05 7.56646769442132e-05 3.37873514969574e-05 4.81886427419286e-05 5.99496629512304e-05 6.08627096335709e-05 5.02359806391822e-05 3.60610533626303e-05 4.25720444201266e-05 5.30687693237548e-05 5.41648916136077e-05 4.50097003343639e-05 7.10881702928585e-05 0.000105067509280122 8.74833129056717e-05 7.95652777678387e-05 7.58628744288776e-05 8.09603002352744e-05 -0.000514791435128157 0.0212935379323632 0.021307610576549 0.0213197453416953 0.0213852756077105 0.146349130113801 0.0213181706242599 0.0213021332642055 0.0212524860193908 0.0212376540611067 0.0212151939140675 0.0211933907872902 0.0211687510226138 0.021157462302636 0.0211515258846368 0.0211568170845007 6.6457857284269e-06
"AgeGr30-34" 1.13592662070666e-05 -1.13919230618644e-05 5.42448871835677e-06 -4.42922224601016e-05 -6.21756419373063e-05 2.64225923428362e-05 0.000103533612053583 7.59579477945653e-05 7.01073626628295e-05 8.59063806805404e-05 8.1787420768292e-05 6.35212631954475e-05 -0.000246029405863228 -0.000187692925603171 -0.000191380349231258 -0.000245567695848069 -5.9787687909323e-05 4.39515592209218e-05 4.6263934787134e-05 6.1381738413806e-05 6.75928246981401e-05 8.45140535872133e-05 0.000136580147741351 0.000137089505870245 0.000142000673216148 0.000173259429519784 0.000145473901144938 0.000107184219519627 -3.9755859973482e-06 -3.06339121452406e-05 4.35511798491003e-05 0.000134605226193994 0.000131245352053672 0.000117409365278776 0.000168723951864393 0.000141467080616787 -8.40815141360384e-05 -9.85407912678605e-05 -3.01153395406688e-05 -3.03673828709318e-06 -2.11514800863938e-05 2.77455844907815e-05 1.06990467476394e-05 5.17495177098016e-05 5.72003184414703e-05 5.59163632543004e-05 4.54480584099544e-05 4.44113116235824e-05 4.67656783690828e-05 5.13931353359013e-05 4.99104738257092e-05 4.06383422950632e-05 0.00010031787126307 0.000116227877153313 0.000106819276508606 0.000100922152864549 9.88059825033645e-05 0.000103924433907425 -8.66677847499102e-05 0.0213250567373305 0.0213288456087393 0.0213258574296154 0.0213341195387406 0.0213181706242599 0.0982295892853122 0.0212947742472754 0.0212602571073033 0.0212480652886794 0.0212327815200974 0.0212172597919135 0.0212002870761651 0.0211908224686266 0.0211857834425419 0.0211913157857908 1.08801174162964e-05
"AgeGr35-39" 1.26790895745496e-05 -2.67607112146965e-05 -1.91073031327442e-05 -6.88845421363447e-06 -1.17793230390039e-05 3.09215418127897e-05 6.78655325365212e-05 4.93261708913654e-05 4.51040917696481e-05 5.41666362865523e-05 5.07073950077468e-05 3.94083804261611e-05 -0.000124904852397867 -9.07974688128874e-05 -0.000101992440815328 -0.000132330924522443 -3.5282647003384e-05 2.89687195823382e-05 2.94050172365138e-05 4.09794841514995e-05 4.53796584445879e-05 5.5942862630397e-05 8.94739466406751e-05 8.97597114152664e-05 9.22446614418834e-05 0.000110973014822878 9.31128262153934e-05 6.75042592069402e-05 7.2412710987669e-07 -1.90720107344526e-05 1.21500686315233e-05 7.35196930339434e-05 7.66265495114874e-05 6.57314813775593e-05 9.90780072616142e-05 8.58848156221202e-05 -5.28922993203928e-05 -6.75468857420253e-05 -3.86680042593666e-05 -2.02270741901723e-05 -3.1952922773561e-05 -8.8555001517176e-06 2.54131524171755e-06 3.2356305368673e-05 3.5159123290912e-05 3.3788573852105e-05 2.75699506725387e-05 2.92836572651164e-05 3.00586850400106e-05 3.21937770567367e-05 3.10474737758915e-05 2.5662275916486e-05 6.53464561668832e-05 7.22534196398463e-05 6.7860721538252e-05 6.46304437646594e-05 6.28122142099083e-05 6.50646015388893e-05 -6.93014924498961e-05 0.0213094348620115 0.0213081737430676 0.0213054722536471 0.0213118058019772 0.0213021332642055 0.0212947742472754 0.0739193430036924 0.0212662303574273 0.0212585262526137 0.0212487905170699 0.0212389090234251 0.0212281839039566 0.0212223942550936 0.0212193549293747 0.0212230046775775 5.75283824933413e-06
"AgeGr45-49" -2.40489314400352e-06 -1.39120775101396e-06 -4.52144869605746e-06 -4.36434375842812e-07 1.74936825000712e-05 -1.1041249790332e-05 -5.26844807380444e-05 -4.5621296295945e-05 -4.01656764172456e-05 -4.59138228038346e-05 -5.04481265473996e-05 -3.72014301482283e-05 6.406353109409e-05 4.62307425784333e-05 4.97933426037046e-05 7.20085500006257e-05 4.5715775380685e-05 -1.09538744702773e-05 -9.79847668750319e-06 -3.24570021543806e-05 -3.18922762756635e-05 -3.63503879614847e-05 -5.51397905174602e-05 -6.47609341820837e-05 -6.42778141423527e-05 -7.32070972350747e-05 -8.06547035292683e-05 -6.35721896153855e-05 2.41173007773247e-05 5.37134389033505e-05 0.00012113352683173 8.44069797191616e-05 6.20413708353444e-05 6.60605446921936e-05 1.18764432354823e-05 -1.45314920668604e-05 4.65117902515624e-05 0.000107479849013869 0.000122901015353808 0.000119938468245444 0.000128275498874813 0.000119884156893886 4.23267128421204e-05 -2.86662545129622e-05 -3.13851186614019e-05 -3.0700846157202e-05 -2.55925839374277e-05 -2.54405647472301e-05 -2.55829275194429e-05 -2.77167354562381e-05 -2.75701161423036e-05 -2.4060207107045e-05 -7.40836829847198e-05 -8.5078340834601e-05 -8.14565509592609e-05 -7.82295161369421e-05 -7.68631073752852e-05 -7.86848523032455e-05 0.000101371553699994 0.0212427977981406 0.0212480711004418 0.0212500807463357 0.0212424352134114 0.0212524860193908 0.0212602571073033 0.0212662303574273 0.0450977208306411 0.0212978085420976 0.0213099194448187 0.0213228443923147 0.0213364551854172 0.0213437888392755 0.0213481407623565 0.0213465235287072 2.19531362052055e-06
"AgeGr50-54" 1.01398193780863e-05 4.11127654856108e-06 1.44873546355626e-08 2.28409133685978e-05 7.34280474938215e-05 1.98342225236684e-05 -6.66790394851556e-05 -6.04057655135008e-05 -5.37358299566524e-05 -6.37684802172378e-05 -7.43794632756555e-05 -5.63621839721473e-05 8.88042769985463e-05 7.51361024901587e-05 9.46004397031597e-05 0.000129777180574284 0.000104292697397649 1.04693732369177e-05 6.9485991484485e-06 -4.50805160894054e-05 -4.31461170121662e-05 -4.67575900516438e-05 -5.5345446725851e-05 -7.16634395174238e-05 -7.07894075408472e-05 -7.61452627942847e-05 -0.000102624990800644 -8.46921225305641e-05 6.96195124641538e-05 0.000125456409583785 0.000284204951754957 0.000227093027499944 0.000186717922640043 0.000196123507683401 9.93921272494982e-05 4.55685418866702e-05 7.61594766099834e-05 0.000208643549266415 0.000264452835049466 0.000273131963128105 0.000285049816896963 0.000278415066180448 0.00012056303626952 -4.06007883318561e-05 -4.64615148328055e-05 -4.70244069609123e-05 -4.02585184754421e-05 -3.38227565606376e-05 -3.57964343698802e-05 -4.11083533909965e-05 -4.13804251934266e-05 -3.62933726010344e-05 -0.000166637314994892 -0.000206529942852477 -0.000202026882928839 -0.000194031466677055 -0.000189535718120452 -0.000190822906405767 5.58619692842753e-05 0.0212136150068451 0.0212175802091339 0.0212184504981033 0.0212198353350397 0.0212376540611067 0.0212480652886794 0.0212585262526137 0.0212978085420976 0.0356041063411303 0.0213432438516093 0.0213702816377045 0.0213978752817942 0.0214147382419437 0.0214259297345553 0.0214283401177936 8.62964150167418e-06
"AgeGr55-59" 2.01386882747274e-05 -1.88199995543036e-05 -3.31250947405211e-05 3.53820794196091e-05 0.000120511819885819 7.3919786560845e-05 -6.55169368793065e-05 -7.30434836908256e-05 -6.56209736639382e-05 -8.18689149718293e-05 -0.000106428228523918 -8.32960323537179e-05 0.000109347011711152 0.000108450526114139 0.000146825488273976 0.000191894016181119 0.000160338195689065 3.75519199119097e-05 2.42110572468852e-05 -5.90436237260759e-05 -5.79771765528853e-05 -5.73963426050966e-05 -4.90493520155883e-05 -6.85862568854149e-05 -6.61155502277071e-05 -7.10335935162572e-05 -0.000119552774362342 -0.000103768918790372 0.000114634862181115 0.000204467758460308 0.000432610453870324 0.000337017730577016 0.000278580756934081 0.000304359697887583 0.00018105199956852 0.0001067785196242 9.27077877128024e-05 0.000296217574610958 0.000375174607073581 0.000384977903954392 0.000402530995527021 0.000389372646789908 0.000176857831711297 -6.07684816787358e-05 -7.28900435049517e-05 -7.6713821015613e-05 -6.83367519199387e-05 -4.61511630443349e-05 -5.29746298797931e-05 -6.42430960794363e-05 -6.68346317228264e-05 -6.1190796624103e-05 -0.000272431743519755 -0.000346531849827051 -0.000346415104972367 -0.000335120167010334 -0.000329013625879504 -0.000326632643112241 0.000121292647346755 0.0211844469752554 0.0211936220995608 0.0211909463058831 0.0211851704531666 0.0212151939140675 0.0212327815200974 0.0212487905170699 0.0213099194448187 0.0213432438516093 0.0291364606202723 0.0214293771185625 0.0214749165100767 0.0215036391040106 0.0215236943059788 0.0215316790544686 1.64999636644058e-05
"AgeGr60-64" 4.98551195903266e-05 -4.58348847228015e-05 -6.87282686674986e-05 2.78785603251115e-05 0.000137288825253854 0.000129054751905385 -5.36259678942858e-05 -9.77899446318373e-05 -8.83462601217722e-05 -0.000109855061618906 -0.000159632572953655 -0.000129822620491299 0.000130227388182668 0.000132523815559562 0.000191266236021191 0.000245728746777391 0.000222626672846048 8.23259139235753e-05 5.47216360072804e-05 -8.67267035720047e-05 -8.6272572620149e-05 -7.15758237008877e-05 -2.16527270037036e-05 -5.16974890999725e-05 -4.38158466054928e-05 -4.06688285296826e-05 -0.000132759202923883 -0.000125793163864636 0.000219276582317952 0.000376961135675001 0.000637854810672984 0.000478874980056238 0.000403352721131838 0.000455162285127077 0.000306301934569318 0.000217329182685023 0.000194587401767399 0.000455075464495422 0.000526193217964555 0.000525430703403192 0.000545735783450994 0.000504911980538538 0.000254748365293138 -0.00012040246958924 -0.000141249989098483 -0.000150590581494264 -0.000136574665146838 -8.74454380781539e-05 -0.000102378356399953 -0.000122745175179318 -0.000128344144290556 -0.000120507972161294 -0.000371290794293273 -0.000483428338235051 -0.000497539179098229 -0.000486681367930176 -0.00047885848049605 -0.000474205936719633 0.000149460849310546 0.021153571029053 0.0211649822068006 0.021158823696349 0.0211522485793658 0.0211933907872902 0.0212172597919135 0.0212389090234251 0.0213228443923147 0.0213702816377045 0.0214293771185625 0.0264212316775741 0.0215622478709744 0.021605874631821 0.0216373733706194 0.02165236308314 3.60456381399495e-05
"AgeGr65-69" 9.99895018850055e-05 -6.8305452736163e-05 -9.65657520334466e-05 1.53038756952157e-05 0.000135632886219732 0.000149825571801748 -7.9285323744153e-05 -0.000143110491129668 -0.000122792097002361 -0.000145973405557577 -0.000211013790216677 -0.000168468962997039 0.000169994449072651 0.000169179877952314 0.000239304191972243 0.000305434761783244 0.000275695863996393 0.000113668352404593 7.68818225088731e-05 -0.000107681002471962 -0.000107175132182613 -7.14392439586337e-05 3.31724393381413e-05 8.79414190686712e-06 2.16367609166714e-05 4.32012551804866e-05 -6.98190096916088e-05 -8.2942808224726e-05 0.000312009937664865 0.000511463511679866 0.000806058382079443 0.000603144592751973 0.000523471118579016 0.000604193908905999 0.000445244886040442 0.000351327637596294 0.000294183695418642 0.00059711567855531 0.000659493606221946 0.000652906983541001 0.000679021378594644 0.000623261743345134 0.000380203649756771 -0.000202628260743841 -0.000228862213502244 -0.000240028094661329 -0.000218506361649391 -0.000157059777150562 -0.000177297569232173 -0.000202952252734999 -0.00020880726170194 -0.000196192123824111 -0.000448704576365314 -0.000603112278018378 -0.000632303178681735 -0.000632865650701612 -0.000626040361377905 -0.000619630169997669 0.000212105152302398 0.0211214597191763 0.0211353495907001 0.0211275944278595 0.0211170936965016 0.0211687510226138 0.0212002870761651 0.0212281839039566 0.0213364551854172 0.0213978752817942 0.0214749165100767 0.0215622478709744 0.023637178293342 0.0217122296833982 0.0217553748863694 0.0217761928846125 5.44384449115861e-05
"AgeGr70-74" 0.00010323110533264 -8.70505067999437e-05 -0.000120237225393862 3.80847130240104e-05 0.000165482055037104 0.000204276676227572 -2.94264850273661e-05 -0.000145280656560593 -0.000159726253409323 -0.000179279744297557 -0.00024944360933715 -0.00024313202191603 0.000209165610195673 0.000218558214838554 0.000285229976323415 0.00035628538582459 0.000334483490174526 0.000143740850189243 7.9148873169575e-05 -0.000124219046194616 -0.000127250808597299 -7.58825811087633e-05 6.32222977438636e-05 3.85376628957929e-05 3.38651061531476e-05 6.11131949184631e-05 -6.03040904878259e-05 -0.000106697231575194 0.000348094878121782 0.000574588181814773 0.000881671012994161 0.000668913507745235 0.000577034455117479 0.000661269602089487 0.000498118949016602 0.000390205639636748 0.000339615704284694 0.000657188040808936 0.00071837504552083 0.000701973988257858 0.000720860148915434 0.000663465365139311 0.000430521848437711 -0.000255453633026345 -0.000286467111898055 -0.00030296309994226 -0.000285552120073633 -0.000202026888725658 -0.000236937674864927 -0.000268962331503555 -0.000279253383111575 -0.000271462107505746 -0.000498509219930351 -0.000688529526728662 -0.000741272239037329 -0.00075380798138976 -0.000755293758259175 -0.000750866961205163 0.000148417089359945 0.021105357610535 0.0211124464538437 0.0211010413272804 0.0210994103600883 0.021157462302636 0.0211908224686266 0.0212223942550936 0.0213437888392755 0.0214147382419437 0.0215036391040106 0.021605874631821 0.0217122296833982 0.0228880134509457 0.0218413527069649 0.0218721596297377 7.49350286926929e-05
"AgeGr75-79" 9.78086940541869e-05 -6.76959452484044e-05 -0.000103428048617421 5.23667568230713e-05 0.000190953394693108 0.000255677181638891 5.33903473124345e-05 -0.000119230254196684 -0.000189364328551038 -0.000201694267750425 -0.000269308799953148 -0.000322337889978869 0.000262552489208264 0.000266873717835063 0.000325600140196232 0.000398410730068367 0.000388260822729784 0.000175382951705036 7.45755405708461e-05 -0.00012920165203137 -0.000137883965055073 -7.35519302613579e-05 9.33696966501978e-05 6.61544244850059e-05 3.3761023911237e-05 6.29850273562524e-05 -6.40313061619998e-05 -0.000153478335970607 0.000351712185031859 0.000611821931777309 0.000926677314906474 0.000707839709950424 0.000604742785277685 0.000688798076549372 0.000518822869753668 0.000397306060374149 0.000380690404059876 0.000702032916199538 0.000760172994939551 0.000732232468865672 0.000742641769622684 0.000688649168942933 0.000478323378206317 -0.000281280491875026 -0.000314681602806314 -0.00033907571809787 -0.000331681826191183 -0.000221551787364418 -0.000272816383550773 -0.000309909611359566 -0.000327931363707362 -0.00032952154380671 -0.000529679937683726 -0.000745205459792141 -0.000820989099028588 -0.000857776535176081 -0.000872585731043072 -0.000872905798091405 8.8402864098971e-05 0.021100542570912 0.0210988482092648 0.0210830505090606 0.0210883051503197 0.0211515258846368 0.0211857834425419 0.0212193549293747 0.0213481407623565 0.0214259297345553 0.0215236943059788 0.0216373733706194 0.0217553748863694 0.0218413527069649 0.0227293912712834 0.0219546272618735 0.000104801098598967
"AgeGr80+" 0.000147012096505087 4.59319010702952e-06 -3.05248580546263e-05 0.000134692677081007 0.000293214322870332 0.000392502172714211 0.000219464070604702 9.86326875704013e-06 -9.82721023889112e-05 -0.000107685023777319 -0.000174428789520399 -0.000268673091070699 0.000356000734176515 0.000379951485579616 0.000440857851163222 0.000519375221090506 0.000518979684303564 0.000294920164702776 0.000151372626293996 -3.39992734656879e-05 -3.97189096814264e-05 3.92672484027353e-05 0.000224871215496365 0.000189047250309204 0.0001373517164228 0.000170638065081614 3.75785358225874e-05 -8.21951049469374e-05 0.000461428438158897 0.000732221894788495 0.00105242559100742 0.000841838969089705 0.000733823829152058 0.000809391695625236 0.000633908867752493 0.000494107262516127 0.000475492277278694 0.000802043603648285 0.000858772793087988 0.000821117942710426 0.000822829415056366 0.000771332194829271 0.000581967614678881 -0.000179857285701824 -0.000216845748716788 -0.000247761746974671 -0.000254439709754073 -0.000136839924873118 -0.000198898070492833 -0.000239522571891649 -0.000267488423205745 -0.000279503385050088 -0.000550546441750545 -0.000780692629551416 -0.000883301489100595 -0.000943355768188923 -0.000980780058859698 -0.000994245650487517 -3.5283384959842e-06 0.0211493830204839 0.0211112420695231 0.0210762965489433 0.0210844161448645 0.0211568170845007 0.0211913157857908 0.0212230046775775 0.0213465235287072 0.0214283401177936 0.0215316790544686 0.02165236308314 0.0217761928846125 0.0218721596297377 0.0219546272618735 0.0224003041535607 0.000166049237578143
"SexM" 4.96421762356289e-05 1.2391223674916e-05 1.06377430613975e-05 2.34050124725162e-05 1.5495508250807e-05 2.51345417348269e-05 1.01759653137147e-05 -1.27522806735885e-07 -3.11108751801449e-06 6.34705625425782e-06 7.65126690581039e-06 2.3304092820826e-06 4.63244358341671e-05 2.65945491668634e-05 1.10776155528747e-05 1.13409968845539e-05 2.33393123910567e-05 3.47652585604441e-05 4.70999585402065e-05 -2.15180216896722e-05 -2.15246558429929e-05 -1.61397820855129e-05 -8.0037679976186e-06 -3.24905411469063e-06 4.57347689262679e-07 2.33313968470666e-06 -5.46575226659484e-07 3.97263843018318e-06 5.12141980830963e-05 5.6768810108642e-05 4.55876999838009e-05 2.91898407539303e-05 2.57111261460869e-05 2.7679934055224e-05 2.73367238096e-05 3.23433441800717e-05 5.2255674376355e-05 4.68853058311471e-05 4.20857686894296e-05 3.95963988454957e-05 3.76838290503338e-05 3.77593833548238e-05 3.91397139581158e-05 -3.36114769520223e-05 -3.22105422048064e-05 -3.3319503163613e-05 -3.2365970296091e-05 -3.86624021547149e-05 -4.24367564985158e-05 -4.02720772667723e-05 -4.61899191904398e-05 -5.30073398454071e-05 -2.93807893254796e-07 -9.3028395673047e-06 -2.36721596089428e-05 -3.85063397120828e-05 -5.17411410449529e-05 -6.54139543534448e-05 -0.000112204148616855 1.36738713116376e-05 1.74564958108105e-06 -6.34930878253633e-06 -7.02142410484766e-07 6.6457857284269e-06 1.08801174162964e-05 5.75283824933413e-06 2.19531362052055e-06 8.62964150167418e-06 1.64999636644058e-05 3.60456381399495e-05 5.44384449115861e-05 7.49350286926929e-05 0.000104801098598967 0.000166049237578143 0.000698509175820516
